sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
15,60,25,70,0.0,-1.9429999999998109,-2.0743609836007786,-3.623148833075909,0.3333333333333333,0.9558104738154866,150,-0.5906666666663147,19611.400000000038,5min
15,60,25,70,5e-05,-1.9979999999998836,-2.1333109532589636,-3.6748899072092294,0.32432432432432434,0.9485140642083498,148,-0.6999999999997044,19600.400000000023,5min
15,60,25,70,0.0001,-1.1319999999998618,-1.1923273240468395,-3.211184533886624,0.352112676056338,1.0302013422819032,142,0.4056338028172114,19773.600000000028,5min
15,60,25,75,0.0,-1.1959999999998763,-1.2655098865611816,-2.861582608091222,0.3464052287581699,1.0344187963726532,153,0.43660130718983126,19760.800000000025,5min
15,60,25,75,5e-05,-1.250999999999949,-1.3249565952899554,-2.9133009964204306,0.33774834437086093,1.026591375770039,151,0.343046357616126,19749.80000000001,5min
15,60,25,75,0.0001,-0.38499999999992723,-0.3807624284595704,-2.4608434923265237,0.36551724137931035,1.1155724362452741,145,1.4689655172416254,19923.000000000015,5min
15,60,30,65,0.0,-3.3159999999998218,-3.6310487901493396,-4.666870445783236,0.34814814814814815,0.8066768277693285,135,-2.9125925925922553,19336.800000000036,5min
15,60,30,65,5e-05,-3.2989999999998507,-3.6123664307691117,-4.666088293865949,0.3383458646616541,0.8063818280151599,133,-2.960902255638782,19340.20000000003,5min
15,60,30,65,0.0001,-2.432999999999829,-2.6552910956253877,-4.327239183128739,0.3700787401574803,0.8794131370211193,127,-1.831496062991792,19513.400000000034,5min
15,60,30,70,0.0,-2.776999999999789,-2.999633078055688,-4.0654927095173825,0.3356164383561644,0.8723342380767971,146,-1.8041095890407255,19444.600000000042,5min
15,60,30,70,5e-05,-2.8319999999998617,-3.058571793517055,-4.117246960346572,0.3263888888888889,0.8655332302936818,144,-1.93333333333302,19433.600000000028,5min
15,60,30,70,0.0001,-1.96599999999984,-2.112557157788893,-3.6648385372324634,0.35507246376811596,0.9403683728503323,138,-0.8492753623185105,19606.800000000032,5min
15,60,30,75,0.0,-2.0299999999998546,-2.1885502331221707,-3.9299845089739294,0.348993288590604,0.9459729864932682,149,-0.7248322147647935,19594.00000000003,5min
15,60,30,75,5e-05,-2.084999999999927,-2.247983167027076,-3.9321183880585133,0.3401360544217687,0.9386900608115015,147,-0.8367346938773019,19583.000000000015,5min
